,comment,label
13981,nói chung là sản phẩm rất vừa í nhoa positive positive còn được tặng thêm quà nữa positive,POS
13982,bình thường,NEU
13983,chất vải dày đẹp positive,POS
13984,1 cái mất cổng sạc,NEG
13985,áo bị vết bẩn giặt xong vẫn còn notpos  vết nagative,NEG
13986,áo giống hình,POS
13987,lúc đầu thích màu cam nhưng phân loại báo hết nên mình đặt xanh không ngờ khi nhận hàng lại nhận được bộ màu cam cảm thấy thích lắm áo thun mát lạnh quần thô siêu nhẹ đáng 5star positive positive positive nagative,POS
13988,sản phẩm chống tuột ok it mút ai ngực nhỏ mạc tạm dx positive,POS
13989,áo đẹp vải mát positive,POS
13990,chất lượng sản phẩm tuyệt vời so với giá tiền positive positive,POS
13991,hàng đẹp tuyệt vời rất đáng tiền và thời gian giao hàng nhanh positive positive,POS
13992,chất vải rất đẹp mềm mịn positive positive positive,POS
13993,chất lượng sản phẩm tot positive,POS
13994,đẹp positive positive rất hài lòng positive positive,POS
13995,mua về thích quá lại đặt thêm 1 cái nữa positive,POS
13996,chất lượng sản phẩm tuyệt vời đóng gói sān pham notpos  đep thui chu san pham tot positive positive,POS
13997,đang cần hàng không thì mình cũng trả lại sản phẩm,NEG
13998,chất lượng sản phẩm tuyệt vời và thời gian giao hàng rất nhanh positive positive,POS
13999,mềm quá positive,POS
14000,đổi hơn 1 tuần rồi mà vẫn chưa có,NEG
14001,chất lượng son ổn positive positive,POS
14002,hàng đẹp lắm cửa hàng positive positive positive positive,POS
14003,không biết trời lạnh mặc ổn không positive,NEG
14004,sẽ tiếp tục ủng hộ cửa hàng positive,POS
14005,áo mặc được positive,POS
14006,mặc đẹp lắm nha đóng gói sản phẩm rất đẹp và chắc chắn positive positive positive,POS
14007,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất nhiệt tình đổi trả khi khách notpos  positive positive positive positive positive positive,POS
14008,nói chung là ổn so với giá tiền ok cho 5star positive positive,POS
14009,giống y chang hình quả ng cáo hài lòng khỏi chê có điều thiếu mất 2 con vít nhé cửa hàng positive nagative,POS
14010,áo tay dài vải hơi dãn quá mức hai cái còn lại ok so với giá tiền positive,POS
14011,chất lượng sản phẩm tuyệt vời cửa hàng phục vụ rất tốt thời gian giao hàng rất nhanh positive positive positive,POS
14012,áo này thì được positive,POS
14013,hàng chuẩn ngoài đẹp hoen hình ủng hộ dài dài positive positive,POS
14014,giao hàng hơi chậm hơn 1 tuần mới có hàng tuy nhiên đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền cửa hàng phục vụ rất tốt nagative positive positive positive,POS
14015,thời gian giao hàng nhanh chữ trên tay áo bị lem nagative,POS
14016,mình cao 1m57 50 không mặc vừa luôn,POS
14017,sim hoạt động tốt positive,POS
14018,rất ưng cửa hàng trảvlowif nhanh giao hàng đúng mẫu 5star positive positive,POS
14019,cửa hàng phục vụ rất nhanh chóng và nhiệt tình nha mấy chế positive,POS
14020,nhưng giáo hàng hơi lâu hic nagative,NEG
14021,chất lượng sản phẩm tuyệt vời positive positive,POS
14022,vải rất ok chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt cửa hàng phục vụ rất tốt rất đáng tiền rất đáng tiền positive positive positive positive positive positive positive,POS
14023,đóng gói sản phẩm chắc chắn ổn positive positive,POS
14024,tks cửa hàng nhé,POS
14025,áo chất dày dặn dễ mặc mỗi cái là cúc không phải cúc đóng thôi hic positive  đáng tiền,POS
14026,quần rất đẹp rất ưng ý lại còn được tặng quà positive positive positive positive,POS
14027,viền bị sổ chỉ chất lượng sản phẩm tuyệt vời nagative positive positive,POS
14028,hương sả chanh notnag thơm  hắng,NEG
14029,hàng giao không có móc hình gấu chất da ok đường may đẹp khoá hơi dít chút chất lượng tốt so với giá thành positive positive positive positive positive,POS
14030,chất lượng sản phẩm phu hợp so với tuổi tiền positive,POS
14031,rất tuyệt vời positive 😬 😬 positive,POS
14032,thời gian giao hàng rất nhanh,POS
14033,làm ăn thiếu trách nhiệm giao thiêud hàng sai màu đã yêu cầu đổi màu giao hàng thiếu có thưa gửi đàng hoàng mà cửa hàng trả lời lại như con kẹc đến giờ t đếch phải tôn trọng mấy đứa như m làm ăn bố láo t thí luôn cho mình đấy nagative nagative nagative nagative nagative nagative nagative,NEG
14034,mình rất ít khi đánh 1star nhưng lầ này thật sự quá thất vọng nagative nagative,NEG
14035,thời gian giao hàng rất nhanh chất tạm được vẫn cho 5star positive,POS
14036,sản phẩm rất đẹp positive,POS
14037,thời gian giao hàng nhanh cửa hàng phục vụ khá tốt đóng gói sản phẩm chắc chắn chất lượng sản phẩm phù hợp giá cả positive positive positive positive,POS
14038,túi xách đẹp giống hình positive,POS
14039,hơi rộng nhưng vẫn ok positive,POS
14040,nhận hàng được mấy ngày rồi mà nay mới rảnh đánh giá cho cửa hàng positive,NEU
14041,ưng ý lắm ạ positive,POS
14042,áo vải notpos  đệp,NEU
14043,san pham that kinh t không sao mac noi,NEG
14044,áo đẹp positive,POS
14045,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh sản phẩm y hình positive positive positive positive positive,POS
14046,hm,NEG
14047,notnag bao giờ  về chất lượng của cửa hàng positive  positive  positive  positive,POS
14048,kiểu dáng đẹp positive,POS
14049,cửa hàng phục vụ tốt positive,POS
14050,i đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh positive positive,POS
14051,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn khi lấy hàng nên giặt 1 lần trước khi mặc vải sẽ mềm đẹp hơn positive positive positive positive positive positive,POS
14052,ăn cũng được mình dùng để nấu cháo lấy loại dẹt lại hơi to positive,NEU
14053,fuc vu tốt co điều positive,NEU
14054,sản phẩm việt nam chất lượng positive,POS
14055,mùi giống mùi sơn nagative nagative,NEG
14056,rất đáng tiền,POS
14057,chưa hề nhận được hàng positive,NEG
14058,áo ngắn và xấu nagative nagative,NEG
14059,chất lượng rất ok đóng gói cẩn thận chắc chắn positive positive positive positive,POS
14060,thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời i positive positive,POS
14061,chất vải dày dặn mặc lên đẹp lắm luôn positive,POS
14062,chất mềm màu như hình luôn positive positive,NEU
14063,trên hình quần dài qua đầu gối thực tế nhận được hàng quần hơi ngắn chưa tới đầu gối positive nagative,NEG
14064,e hỏi nhìu mà cửa hàng vẫn nhiệt tình tư vấn positive cám ơn cửa hàng ạ positive positive,POS
14065,chất dai mỏng mặc như không mặc positive  nagative,NEG
14066,đóng gói sản phẩm được và chắc chắn rất đáng tiền positive positive,POS
14067,với giá tiền này thì thế này là ok rồi positive,POS
14068,chất lượng sản phẩm tốt với mức giá positive positive,POS
14069,form chuẩn đẹp positive positive positive,POS
14070,áo đẹp nhá vải nỉ bông nữa chứ positive,POS
14071,tuy nhiên chất liệu có hơi mỏng 1 xíu nagative,NEG
14072,nay có luôn,POS
14073,triệu positive,POS
14074,vải tệ quá nagative nagative nagative,NEG
14075,giao notpos  cỡ,NEG
14076,chất vải đường may ok nhưng cửa hàng chưa tận tâm mình nhờ cửa hàng ktra kĩ trc khi gửi n vẫn để lỗi vải bị luyn notpos giặt  positive positive nagative nagative,NEG
14077,thất vọng với giá hơn 500k ko bằng cái áo 200k nagative,NEG
14078,hơi mỏng 1 chút mà không sao nagative,NEU
14079,đóng gói sản phẩm tạm được positive,NEU
14080,đóng gói sản phẩm rất đẹp và chắc chắn positive positive,POS
14081,giao hành nhanh,POS
14082,áo đẹp positive,POS
14083,mặc cực thích positive,POS
14084,sản phẩm giống mẫu,NEU
14085,áo đẹp 99k chất lượng positive positive,POS
14086,tôi rất hài lòng về sản phẩm positive,POS
14087,hàng thô ráp len to,NEG
14088,áo chất mịn và mát positive,POS
14089,ret đẹp đóng gói sản phẩm rất đẹp và chắc chắn positive positive positive,POS
14090,chất lượng phù hợp giá cả positive positive,POS
14091,tại chất liệu vải áo mỏng quá mặc mà giống như xuyên thấu bên trong tiền nào của đó thui nagative,NEU
14092,quá tệ không đáng sao nào hết nagative,NEG
14093,giá rẻ mà chất đẹp nữa positive positive,POS
14094,mình mua về để tặng mà khăn có vết bẩn như thế này nagative,NEG
14095,chủ cửa hàng thân thiện positive,POS
14096,áo đẹp vải tốt positive positive,POS
14097,chỗ lưới bị rách 1 tẹo nhìn notpos  cho lắm nagative nagative nagative,NEG
14098,giao hàng nhanh đóng gói tốt chất lượng tốt tuy cũng có một số lỗi nhỏ nhưng tổng thể vẫn positive positive positive positive nagative,POS
14099,chất lượng sản phẩm tuyệt vời hơi chật chút positive positive nagative,NEU
14100,chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh positive yêu cửa hàng lắm luôn positive positive positive,POS
14101,hàng rất đẹp chất liệu tốt rất dày positive positive positive positive positive,POS
14102,nhất định tiếp tục ủng hộ,POS
14103,k như mong chờ,NEG
14104,hàng rất đẹp giao nhanh positive,POS
14105,mỗi tội đặt mình giao l cũng hên mặc vẫn vừa nên vẫn 5star nghen,POS
14106,mua mẫu này gửi mẫu khác,NEG
14107,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh rất đáng tiền rất đáng tiền cửa hàng phục vụ rất tốt positive positive positive positive positive positive positive,POS
14108,mình mua trơn mà giao sọc,NEG
14109,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh thuốc công dụng hay positive positive positive positive positive,POS
14110,tôi rất vừa ý,POS
14111,vải đẹp positive,POS
14112,chất ok positive,POS
14113,đóng gói sản phẩm rất đẹp và chắc chắn positive positive,POS
14114,cảm ơn cửa hàng positive,POS
14115,chất lượng sản phẩm tuyệt vời positive positive,POS
14116,bên cửa hàng khi giao hàng cho khách thì nên kiểm tra dùm chứ không bn tiền mà phải làm tùm lum để trả hàng thì quá phức tạp nagative,NEG
14117,chất lượng vải notpos   đường chỉ dễ bung ở đáy quần positive,NEG
14118,hàng đẹp nặng tay positive,POS
14119,xe đẹp và chắc chăn bé rất thích positive positive,POS
14120,ha gf như cho trẻ con nagative,NEG
14121,áo len đẹp giống hình rất thích positive positive,POS
14122,vải quá xấu form và cắt notpos  như hình nagative mặc vào như cái ống tre ✖  nagative,NEG
14123,đóng gói sản phẩm rất đẹp và chắc chắn positive positive,POS
14124,ao vai notpos  noi chung la quá giom,NEG
14125,áo cũng khá đẹp so với giá tiền positive,POS
14126,tiền nào của đấy,NEG
14127,nhưng mà hơi ngắn nagative,NEG
14128,cửa hàng siêu nhiệt tình from váy đẹp vcl positive positive,POS
14129,áo tạm ổn positive,POS
14130,rất đáng tiền,POS
14131,chất lượng sản phẩm tuyệt vời áo rất đẹp 65 không 1m64 mặc xl vãn rộng lắm nhé positive positive positive,POS
14132,đồ rất đẹp nha bạn vừa y với mình luôn vải mềm mịn mát hoạ tiết lạ và siêu dễ thương positive positive positive positive,POS
14133,chất vải mềm xịn mịn positive positive positive,POS
14134,dù mình chỉ có 1m55 nặng 48 không vẫn thấy hơi chật và ngắn nagative nagative nagative,NEG
14135,vừa nhận được vẫn chưa xem sản phẩm positive,NEU
14136,thời gian giao hàng rất nhanh rất đáng tiền cửa hàng phục vụ rất tốt chất lượng sản phẩm tuyệt vời positive positive positive,POS
